"uniprot" "kegg" "ko" "desc" "Iteration_query-def" "Iteration_query-len" "Hit_len" "Hsp_evalue" "Hsp_identity" "Hsp_gaps" "Hsp_align-len"
"Q8VDU0" "mmu:76123" "K15837" "G-protein signaling modulator 2" "KXJ30138.1" "2222" "679" "1.24548e-10" "52" "0" "179"
"Q8VDU0" "mmu:76123" "K15837" "G-protein signaling modulator 2" "KXJ30138.1" "2222" "679" "1.09415e-13" "70" "20" "294"
"Q8VDU0" "mmu:76123" "K15837" "G-protein signaling modulator 2" "KXJ30138.1" "2222" "679" "1.74816e-12" "70" "22" "286"
"Q6IR34" "mmu:67839" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "673" "1.88709e-13" "68" "22" "286"
"Q6IR34" "mmu:67839" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "673" "4.47972e-11" "53" "6" "195"
"Q6IR34" "mmu:67839" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "673" "8.01667e-10" "68" "20" "281"
"Q9R080" "rno:246254" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "673" "5.46149e-11" "53" "6" "195"
"Q9R080" "rno:246254" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "673" "4.24037e-10" "69" "20" "281"
"Q9R080" "rno:246254" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "673" "2.6203e-13" "68" "22" "286"
"Q86YR5" "hsa:26086" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "675" "5.7139e-11" "65" "23" "297"
"Q86YR5" "hsa:26086" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "675" "1.2776e-06" "45" "0" "191"
"Q86YR5" "hsa:26086" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "675" "1.05475e-12" "71" "25" "289"
"Q86YR5" "hsa:26086" "K15839" "G-protein signaling modulator 1" "KXJ30138.1" "2222" "675" "3.65065e-11" "54" "6" "195"
"O18373" "dme:Dmel_CG8553" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "398" "1.63653e-147" "223" "14" "372"
"Q0VC82" "bta:507470" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "6.07001e-144" "219" "15" "371"
"P49903" "hsa:22929" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "7.44444e-144" "219" "15" "371"
"Q8BH69" "mmu:109079" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "1.10776e-143" "219" "15" "371"
"Q7ZW38" "dre:324947" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "6.58826e-143" "217" "15" "371"
"Q6GL12" "xtr:448749" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "1.18929e-142" "217" "15" "371"
"Q6PF47" "xla:108713050" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "1.38223e-142" "217" "15" "371"
"Q6PF47" "xla:379650" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "392" "1.38223e-142" "217" "15" "371"
"Q99611" "hsa:22928" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "448" "2.93551e-140" "219" "36" "393"
"P97364" "mmu:20768" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "452" "6.80887e-140" "222" "36" "393"
"A1YIZ1" "ssc:100037302" "K01008" "selenide, water dikinase [EC:2.7.9.3]" "KXJ30191.1" "2647" "451" "1.47121e-139" "224" "36" "393"
"Q12789" "hsa:2975" "K15199" "general transcription factor 3C polypeptide 1" "KXJ30113.1" "5636" "2109" "2.24924e-24" "96" "115" "387"
"Q12789" "hsa:2975" "K15199" "general transcription factor 3C polypeptide 1" "KXJ30113.1" "5636" "2109" "2.27507e-08" "34" "13" "114"
"Q8K284" "mmu:233863" "K15199" "general transcription factor 3C polypeptide 1" "KXJ30113.1" "5636" "2101" "1.72855e-21" "71" "69" "249"
"Q8K284" "mmu:233863" "K15199" "general transcription factor 3C polypeptide 1" "KXJ30113.1" "5636" "2101" "2.24103e-07" "42" "24" "140"
"Q12789" "hsa:2975" "K15199" "general transcription factor 3C polypeptide 1" "KXJ30114.1" "2631" "2109" "1.58558e-25" "79" "13" "243"
"Q8K284" "mmu:233863" "K15199" "general transcription factor 3C polypeptide 1" "KXJ30114.1" "2631" "2101" "7.00418e-25" "83" "19" "246"
"Q8BZM0" "mmu:240756" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "6.0744e-178" "246" "3" "428"
"Q8BZM0" "mmu:240756" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "1.77381e-138" "262" "55" "600"
"Q8BZM0" "mmu:240756" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "6.68492e-33" "80" "11" "225"
"Q8R2H4" "rno:266772" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "1.37661e-177" "246" "3" "428"
"Q8R2H4" "rno:266772" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "1.77845e-86" "148" "0" "231"
"Q8R2H4" "rno:266772" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "6.33031e-33" "80" "11" "225"
"Q5U374" "dre:108178999" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "1.56948e-86" "149" "0" "231"
"Q5U374" "dre:108178999" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "8.44364e-32" "79" "11" "225"
"Q5U374" "dre:108178999" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "1.932e-177" "245" "3" "428"
"Q5U374" "dre:492362" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "1.56948e-86" "149" "0" "231"
"Q5U374" "dre:492362" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "8.44364e-32" "79" "11" "225"
"Q5U374" "dre:492362" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "1.932e-177" "245" "3" "428"
"Q53G59" "hsa:59349" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "5.94029e-33" "80" "11" "225"
"Q53G59" "hsa:59349" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "4.79812e-177" "244" "3" "428"
"Q53G59" "hsa:59349" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "568" "3.20596e-137" "260" "55" "600"
"Q6NRH0" "xla:431860" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "4.05971e-173" "242" "3" "428"
"Q6NRH0" "xla:431860" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "1.59123e-129" "258" "55" "600"
"Q6NRH0" "xla:431860" "K10450" "kelch-like protein 12" "KXJ30069.1" "2903" "564" "2.48274e-31" "71" "4" "192"
"Q6DFF6" "xla:446379" "K10457" "kelch-like protein 20" "KXJ30069.1" "2903" "604" "2.10826e-59" "113" "0" "230"
"Q6DFF6" "xla:446379" "K10457" "kelch-like protein 20" "KXJ30069.1" "2903" "604" "9.32284e-111" "182" "4" "425"
"Q8VCK5" "mmu:226541" "K10457" "kelch-like protein 20" "KXJ30069.1" "2903" "604" "1.22412e-110" "182" "4" "425"
"Q8VCK5" "mmu:226541" "K10457" "kelch-like protein 20" "KXJ30069.1" "2903" "604" "1.06907e-59" "113" "0" "230"
"Q08DK3" "bta:511387" "K10457" "kelch-like protein 20" "KXJ30069.1" "2903" "609" "1.13186e-59" "113" "0" "230"
"Q08DK3" "bta:511387" "K10457" "kelch-like protein 20" "KXJ30069.1" "2903" "609" "1.38088e-110" "182" "4" "425"
"O94889" "hsa:23276" "K10455" "kelch-like protein 18" "KXJ30069.1" "2903" "574" "7.19362e-110" "179" "2" "425"
"O94889" "hsa:23276" "K10455" "kelch-like protein 18" "KXJ30069.1" "2903" "574" "1.06317e-51" "95" "0" "214"
"O94889" "hsa:23276" "K10455" "kelch-like protein 18" "KXJ30069.1" "2903" "574" "2.41047e-13" "47" "8" "132"
"A8KB34" "dre:557232" "K01437" "aspartoacylase [EC:3.5.1.15]" "KXJ30117.1" "1728" "315" "3.38224e-55" "113" "15" "308"
"B1PK17" "ssc:100142661" "K01437" "aspartoacylase [EC:3.5.1.15]" "KXJ30117.1" "1728" "313" "5.20552e-53" "111" "17" "319"
"Q91XE4" "mmu:71670" "K18458" "N-acyl-aromatic-L-amino acid amidohydrolase [EC:3.5.1.114]" "KXJ30117.1" "1728" "318" "6.7641e-53" "102" "20" "314"
"Q96HD9" "hsa:91703" "K18458" "N-acyl-aromatic-L-amino acid amidohydrolase [EC:3.5.1.114]" "KXJ30117.1" "1728" "319" "2.06854e-52" "103" "15" "320"
"Q5M876" "rno:293653" "K18458" "N-acyl-aromatic-L-amino acid amidohydrolase [EC:3.5.1.114]" "KXJ30117.1" "1728" "319" "3.30005e-52" "102" "17" "313"
"Q60HH2" "mcf:102137549" "K01437" "aspartoacylase [EC:3.5.1.15]" "KXJ30117.1" "1728" "313" "2.98375e-51" "109" "17" "319"
"Q8R3P0" "mmu:11484" "K01437" "aspartoacylase [EC:3.5.1.15]" "KXJ30117.1" "1728" "312" "9.26806e-51" "106" "17" "316"
"P45381" "hsa:443" "K01437" "aspartoacylase [EC:3.5.1.15]" "KXJ30117.1" "1728" "313" "1.50187e-50" "109" "17" "319"
